ConvVAE,6,28,KL,MSEScore,5,333,16892.932222406915,17017.099609375,0.9711648354997486
ConvVAE,1,28,KL,MSEScore,10,333,13443.017854510614,13339.9404296875,0.9990502669757573
ConvVAE,6,28,KL,MSEScore,10,333,15967.076047207447,16159.2890625,0.9946555369768268
ConvVAE,1,28,KL,MSEScore,20,333,13475.099204009433,13026.9990234375,0.9993002228732007
ConvVAE,6,28,KL,MSEScore,20,333,16052.584836269947,15861.69140625,0.9920149947426969
ConvVAE,6,28,KL,MSEScore,50,333,16139.459628490691,16117.65234375,0.9927373255588973
ConvVAE,1,28,KL,MSEScore,50,333,13515.154002063678,13801.087890625,0.9986492442933776
ConvVAE,6,28,KL,MSEScore,100,333,16186.503407579787,16525.013671875,0.9933501003666951
ConvVAE,1,28,KL,MSEScore,100,333,13500.25532502948,13322.3291015625,0.9993826139026166
ConvVAE,7,28,KL,MSEScore,5,111,15829.6065625,16629.09375,0.9636778537985015
ConvVAE,2,28,KL,MSEScore,5,111,18602.43991023936,19354.171875,0.9230473963411682
ConvVAE,7,28,KL,MSEScore,10,111,15203.68544921875,15674.9013671875,0.9693265342587662
ConvVAE,2,28,KL,MSEScore,10,111,16708.837350398935,17526.29296875,0.946239190679695
ConvVAE,2,28,KL,MSEScore,20,111,16789.04134807181,17281.10546875,0.9470760918234689
ConvVAE,7,28,KL,MSEScore,20,111,15256.0208203125,15761.357421875,0.9649704614962937
ConvVAE,2,28,KL,MSEScore,50,111,16881.927318816488,17386.068359375,0.943049879329779
ConvVAE,7,28,KL,MSEScore,50,111,15248.1838671875,15204.68359375,0.9706750877351239
ConvVAE,2,28,KL,MSEScore,100,111,16963.083568816488,17002.8359375,0.9327906414884275
ConvVAE,7,28,KL,MSEScore,100,111,15366.76326171875,15841.1689453125,0.9624537688372472
ConvVAE,2,28,KL,MSEScore,5,222,18599.21596575798,20010.92578125,0.9222221645955646
ConvVAE,7,28,KL,MSEScore,5,222,15871.83177734375,16200.3525390625,0.9686542091175139
ConvVAE,2,28,KL,MSEScore,10,222,16754.996488530585,17520.34765625,0.9397027069546157
ConvVAE,7,28,KL,MSEScore,10,222,15186.026640625,15276.130859375,0.9818654360908387
ConvVAE,2,28,KL,MSEScore,20,222,16806.68720910904,17718.20703125,0.9236430218727741
ConvVAE,7,28,KL,MSEScore,20,222,15227.1298828125,15488.869140625,0.9690345536741197
ConvVAE,2,28,KL,MSEScore,50,222,16846.588597074468,17188.736328125,0.9244482103465206
ConvVAE,7,28,KL,MSEScore,50,222,15276.8493359375,15338.3994140625,0.9687592700854019
ConvVAE,2,28,KL,MSEScore,100,222,17010.309923537236,17373.27734375,0.9390311763099115
ConvVAE,7,28,KL,MSEScore,100,222,15401.42029296875,16178.7333984375,0.9624049789140794
ConvVAE,2,28,KL,MSEScore,5,333,18562.739611037236,20231.857421875,0.9186235058848343
ConvVAE,7,28,KL,MSEScore,5,333,15842.42869140625,15974.880859375,0.9677848811087153
ConvVAE,2,28,KL,MSEScore,10,333,16684.768430019947,17606.521484375,0.9460007243670864
ConvVAE,7,28,KL,MSEScore,10,333,15176.46390625,15984.05859375,0.9708842338724367
ConvVAE,2,28,KL,MSEScore,20,333,16770.869805518618,17336.98046875,0.937004158627748
ConvVAE,7,28,KL,MSEScore,20,333,15190.2848828125,15209.4306640625,0.9755211197482527
ConvVAE,2,28,KL,MSEScore,50,333,16931.16676363032,17419.720703125,0.9225937484873002
ConvVAE,7,28,KL,MSEScore,50,333,15285.471875,15159.9892578125,0.9665337990566414
ConvVAE,2,28,KL,MSEScore,100,333,16948.84616023936,17118.365234375,0.9309000909348657
ConvVAE,7,28,KL,MSEScore,100,333,15357.8668359375,15388.6552734375,0.9686722071780602
ConvVAE,3,28,KL,MSEScore,5,111,17946.108777104593,18966.498046875,0.8996258769369708
ConvVAE,8,28,KL,MSEScore,5,111,19088.715990149456,20763.791015625,0.8474795150309555
ConvVAE,3,28,KL,MSEScore,10,111,16349.428372130102,16801.865234375,0.9498792938248218
ConvVAE,8,28,KL,MSEScore,10,111,17275.55464504076,18329.10546875,0.9001173202125187
ConvVAE,3,28,KL,MSEScore,20,111,16260.096560108419,16943.96875,0.9495397526404475
ConvVAE,8,28,KL,MSEScore,20,111,17256.896611752716,18043.92578125,0.916788074242287
ConvVAE,3,28,KL,MSEScore,50,111,16339.187659438776,16760.033203125,0.9467510655403695
ConvVAE,8,28,KL,MSEScore,50,111,17385.813603940216,17797.69140625,0.9003767805622906
ConvVAE,3,28,KL,MSEScore,100,111,16425.713747608417,16650.44140625,0.9382398484564807
ConvVAE,8,28,KL,MSEScore,100,111,17408.057319972828,17399.1328125,0.9011840537329758
ConvVAE,3,28,KL,MSEScore,5,222,17926.08665497449,19050.45703125,0.9110947257128382
ConvVAE,8,28,KL,MSEScore,5,222,19023.519913383152,19813.51953125,0.8542548881146912
ConvVAE,3,28,KL,MSEScore,10,222,16312.213269292091,16820.916015625,0.9464887278494256
ConvVAE,8,28,KL,MSEScore,10,222,17192.050611413044,18300.609375,0.8958258733269301
ConvVAE,3,28,KL,MSEScore,20,222,16305.355668048469,16686.4609375,0.9515076157226401
ConvVAE,8,28,KL,MSEScore,20,222,17287.869565217392,17610.3828125,0.9163705034645522
ConvVAE,3,28,KL,MSEScore,50,222,16375.497090242347,16699.779296875,0.9503664687937092
ConvVAE,8,28,KL,MSEScore,50,222,17320.220108695652,18110.62890625,0.8929909192290035
ConvVAE,3,28,KL,MSEScore,100,222,16489.237783003828,16630.46875,0.9450465313494643
ConvVAE,8,28,KL,MSEScore,100,222,17516.204356317936,17440.958984375,0.8989027136299379
ConvVAE,3,28,KL,MSEScore,5,333,17920.897759885203,18864.08203125,0.9154943887047214
ConvVAE,8,28,KL,MSEScore,5,333,19055.286684782608,20369.69921875,0.8444114333631657
ConvVAE,3,28,KL,MSEScore,10,333,16253.677096619898,17014.576171875,0.9454052908071675
ConvVAE,8,28,KL,MSEScore,10,333,17194.735139266304,18140.8203125,0.8935702972612544
ConvVAE,3,28,KL,MSEScore,20,333,16276.688775510203,16747.408203125,0.9515181885263053
ConvVAE,8,28,KL,MSEScore,20,333,17240.369777513588,18593.14453125,0.9108717867752343
ConvVAE,3,28,KL,MSEScore,50,333,16355.531210140307,16975.841796875,0.9562412581636361
ConvVAE,8,28,KL,MSEScore,50,333,17443.790845788044,17656.56640625,0.9087451446448795
ConvVAE,3,28,KL,MSEScore,100,333,16546.334382971938,16849.51171875,0.9323897840284585
ConvVAE,8,28,KL,MSEScore,100,333,17438.402683423912,17958.076171875,0.8991702501238721
ConvVAE,4,28,KL,MSEScore,5,111,17691.201469089672,18199.705078125,0.9627141394965218
ConvVAE,9,28,KL,MSEScore,5,111,17211.00631648936,17518.103515625,0.963866189722373
ConvVAE,4,28,KL,MSEScore,10,111,16819.861115828804,17717.162109375,0.9620645561106798
ConvVAE,9,28,KL,MSEScore,10,111,16308.907018783244,16729.865234375,0.9801629070982666
ConvVAE,4,28,KL,MSEScore,20,111,16927.481912364132,17342.29296875,0.9633654167112708
ConvVAE,9,28,KL,MSEScore,20,111,16433.938061003988,16430.900390625,0.9743774167295806
ConvVAE,4,28,KL,MSEScore,50,111,16911.319718070652,16999.0703125,0.9690112872241485
ConvVAE,9,28,KL,MSEScore,50,111,16369.529296875,16768.275390625,0.9763848200143763
ConvVAE,4,28,KL,MSEScore,100,111,16962.190939198368,16927.419921875,0.9605594762048657
ConvVAE,9,28,KL,MSEScore,100,111,16490.919256981382,16478.845703125,0.977181784802091
ConvVAE,4,28,KL,MSEScore,5,222,17623.965990149456,18337.0625,0.9590590260980641
ConvVAE,9,28,KL,MSEScore,5,222,17362.508518949468,18013.884765625,0.95695927179244
ConvVAE,4,28,KL,MSEScore,10,222,16857.116677989132,17158.056640625,0.9736256159326516
ConvVAE,9,28,KL,MSEScore,10,222,16350.313414228724,17146.453125,0.9810637639070632
ConvVAE,4,28,KL,MSEScore,20,222,16805.56649116848,17140.388671875,0.9625610738242908
ConvVAE,9,28,KL,MSEScore,20,222,16403.356320644947,16539.5,0.9772047126963986
ConvVAE,4,28,KL,MSEScore,50,222,16905.386506453804,17160.76953125,0.9714676779051086
ConvVAE,9,28,KL,MSEScore,50,222,16427.559549534573,16585.3515625,0.978447117969197
ConvVAE,4,28,KL,MSEScore,100,222,17040.292374320652,17278.0546875,0.957201742701517
ConvVAE,9,28,KL,MSEScore,100,222,16553.03677692819,16587.453125,0.9743466073716047
ConvVAE,4,28,KL,MSEScore,5,333,17674.754415760868,18710.7734375,0.9576460340238284
ConvVAE,9,28,KL,MSEScore,5,333,17231.34844581117,17738.69140625,0.9673028936876531
ConvVAE,4,28,KL,MSEScore,10,333,16809.829611073368,17389.3671875,0.9637582720957723
ConvVAE,9,28,KL,MSEScore,10,333,16260.570270944148,16801.87890625,0.9823260106268585
ConvVAE,4,28,KL,MSEScore,20,333,16844.354364809784,16862.44921875,0.9650072450708449
ConvVAE,9,28,KL,MSEScore,20,333,16349.688996010638,16327.279296875,0.9810699368016845
ConvVAE,4,28,KL,MSEScore,50,333,16968.780655570652,17359.705078125,0.9564855918396292
ConvVAE,9,28,KL,MSEScore,50,333,16416.955971575797,16810.361328125,0.9756381202257208
ConvVAE,4,28,KL,MSEScore,100,333,16995.198921535328,17521.259765625,0.9486808799237914
ConvVAE,9,28,KL,MSEScore,100,333,16512.05520694814,16728.640625,0.9778287262044558
